dataset,individual,run,fitness,size
breast_cancer,best_size,11,0.2891567051410675,27
breast_cancer,best_size,12,0.3650813102722168,19
breast_cancer,best_size,13,0.33361107110977173,19
breast_cancer,best_size,14,0.4643790125846863,31
breast_cancer,best_size,15,0.3511504828929901,27
breast_cancer,best_size,16,0.33907097578048706,25
breast_cancer,best_size,17,0.35388222336769104,23
breast_cancer,best_size,18,0.28858378529548645,29
breast_cancer,best_size,19,0.4224392771720886,19
breast_cancer,best_size,20,0.3419603109359741,15
breast_cancer,best_size,21,0.6902385950088501,25
breast_cancer,best_size,22,0.48538443446159363,29
breast_cancer,best_size,23,0.37811902165412903,23
breast_cancer,best_size,24,0.388140469789505,27
breast_cancer,best_size,25,0.3052147328853607,25
breast_cancer,best_size,26,0.4383445978164673,21
breast_cancer,best_size,27,0.5215709209442139,15
breast_cancer,best_size,28,0.3343008756637573,27
breast_cancer,best_size,29,0.3159933388233185,27
breast_cancer,optimal_compromise,0,0.3373928368091583,15
breast_cancer,optimal_compromise,1,0.2948293089866638,23
breast_cancer,optimal_compromise,2,0.4063209891319275,31
breast_cancer,optimal_compromise,3,0.41360917687416077,49
breast_cancer,optimal_compromise,4,0.3041553199291229,25
breast_cancer,optimal_compromise,5,0.6693896055221558,25
breast_cancer,optimal_compromise,6,0.34075823426246643,33
breast_cancer,optimal_compromise,7,0.3610078692436218,23
breast_cancer,optimal_compromise,8,0.34747597575187683,37
breast_cancer,optimal_compromise,9,0.29747241735458374,17
breast_cancer,optimal_compromise,10,0.31618043780326843,29
breast_cancer,optimal_compromise,11,0.3010442852973938,31
breast_cancer,optimal_compromise,12,0.3650813102722168,19
breast_cancer,optimal_compromise,13,0.2873018682003021,19
breast_cancer,optimal_compromise,14,0.4511716067790985,37
breast_cancer,optimal_compromise,15,0.3014104962348938,29
breast_cancer,optimal_compromise,16,0.32928237318992615,29
breast_cancer,optimal_compromise,17,0.35388222336769104,23
breast_cancer,optimal_compromise,18,0.2833739221096039,29
breast_cancer,optimal_compromise,19,0.3594159483909607,19
breast_cancer,optimal_compromise,20,0.3419603109359741,15
